mu	nu	muz	nuz	product_mean	product_std	matrix_mean	matrix_std
19	4	z^4+z+1	z^2	0.000107309	2.46338e-05	0.000266469	2.8168e-05
19	7	z^4+z+1	z^2+z+1	0.000108889	2.44501e-05	0.00026628	2.58062e-05
19	8	z^4+z+1	z^3	0.000108323	2.37453e-05	0.00026668	2.33644e-05
19	11	z^4+z+1	z^3+z+1	0.000108106	2.4169e-05	0.000265587	2.52053e-05
19	13	z^4+z+1	z^3+z^2+1	0.000107522	2.43219e-05	0.000265192	2.75447e-05
19	14	z^4+z+1	z^3+z^2+z	0.000106951	2.38181e-05	0.000265061	2.52351e-05
19	16	z^4+z+1	z^4	0.000107104	2.22142e-05	0.000266274	2.28377e-05
19	19	z^4+z+1	z^4+z+1	0.000107096	2.32403e-05	0.000265337	2.40146e-05
19	21	z^4+z+1	z^4+z^2+1	0.00010679	2.43487e-05	0.000266416	2.86951e-05
19	22	z^4+z+1	z^4+z^2+z	0.000107993	2.44416e-05	0.00026626	2.64601e-05
19	25	z^4+z+1	z^4+z^3+1	0.000107673	2.59107e-05	0.000265932	2.71752e-05
19	26	z^4+z+1	z^4+z^3+z	0.000106861	2.29349e-05	0.00026615	2.6135e-05
19	28	z^4+z+1	z^4+z^3+z^2	0.00010675	2.23256e-05	0.000266018	2.48751e-05
19	31	z^4+z+1	z^4+z^3+z^2+z+1	0.000107693	2.37211e-05	0.000266741	2.46099e-05
19	32	z^4+z+1	z^5	0.000106745	2.46912e-05	0.000264951	2.76427e-05
19	35	z^4+z+1	z^5+z+1	0.000107248	2.23094e-05	0.000267073	2.57748e-05
19	37	z^4+z+1	z^5+z^2+1	0.000106534	2.27105e-05	0.000265954	2.49497e-05
19	38	z^4+z+1	z^5+z^2+z	0.000106621	2.33076e-05	0.000264777	2.66229e-05
19	41	z^4+z+1	z^5+z^3+1	0.000107928	2.39919e-05	0.000267375	2.42128e-05
19	42	z^4+z+1	z^5+z^3+z	0.000106342	2.25798e-05	0.000264276	2.41932e-05
19	44	z^4+z+1	z^5+z^3+z^2	0.000106679	2.40499e-05	0.000265108	2.58031e-05
19	47	z^4+z+1	z^5+z^3+z^2+z+1	0.000106278	2.28845e-05	0.000264125	2.65948e-05
19	49	z^4+z+1	z^5+z^4+1	0.000106205	2.33254e-05	0.00026487	2.54367e-05
19	50	z^4+z+1	z^5+z^4+z	0.000107262	2.28684e-05	0.000266012	2.39306e-05
19	52	z^4+z+1	z^5+z^4+z^2	0.000106494	2.38945e-05	0.000265029	2.51816e-05
19	55	z^4+z+1	z^5+z^4+z^2+z+1	0.000106339	2.31515e-05	0.000264037	2.48158e-05
19	56	z^4+z+1	z^5+z^4+z^3	0.000107847	2.46218e-05	0.000266083	2.86258e-05
19	59	z^4+z+1	z^5+z^4+z^3+z+1	0.000106911	2.3356e-05	0.000264658	2.46236e-05
19	61	z^4+z+1	z^5+z^4+z^3+z^2+1	0.000107407	2.25731e-05	0.000266807	2.42903e-05
19	62	z^4+z+1	z^5+z^4+z^3+z^2+z	0.000106766	2.31028e-05	0.000264908	2.49951e-05
19	64	z^4+z+1	z^6	0.000107046	2.27347e-05	0.000265401	2.47154e-05
19	67	z^4+z+1	z^6+z+1	0.000106718	2.48006e-05	0.000263544	2.70531e-05
19	69	z^4+z+1	z^6+z^2+1	0.000106891	2.36461e-05	0.000264764	2.38458e-05
19	70	z^4+z+1	z^6+z^2+z	0.000108954	2.47729e-05	0.000267899	2.44758e-05
19	73	z^4+z+1	z^6+z^3+1	0.000107531	2.59456e-05	0.000265297	2.6984e-05
19	74	z^4+z+1	z^6+z^3+z	0.000106667	2.45432e-05	0.000264537	2.58658e-05
19	76	z^4+z+1	z^6+z^3+z^2	0.000107218	2.47834e-05	0.000265671	2.65634e-05
19	79	z^4+z+1	z^6+z^3+z^2+z+1	0.000107361	2.40976e-05	0.000265692	2.64716e-05
19	81	z^4+z+1	z^6+z^4+1	0.00010682	2.37197e-05	0.000266164	2.78294e-05
19	82	z^4+z+1	z^6+z^4+z	0.000107534	2.38352e-05	0.000268449	2.80668e-05
19	84	z^4+z+1	z^6+z^4+z^2	0.000106325	2.32771e-05	0.000264116	2.3011e-05
19	87	z^4+z+1	z^6+z^4+z^2+z+1	0.000106336	2.41134e-05	0.000264053	2.80249e-05
19	88	z^4+z+1	z^6+z^4+z^3	0.000108615	2.37886e-05	0.000267906	2.54641e-05
19	91	z^4+z+1	z^6+z^4+z^3+z+1	0.000106195	2.25076e-05	0.000265038	2.56485e-05
19	93	z^4+z+1	z^6+z^4+z^3+z^2+1	0.000106465	2.28992e-05	0.000265746	2.76456e-05
19	94	z^4+z+1	z^6+z^4+z^3+z^2+z	0.000106459	2.40741e-05	0.000264807	2.57037e-05
19	97	z^4+z+1	z^6+z^5+1	0.000106937	2.24444e-05	0.000266083	2.62302e-05
19	98	z^4+z+1	z^6+z^5+z	0.000107456	2.26024e-05	0.000266904	2.52342e-05
19	100	z^4+z+1	z^6+z^5+z^2	0.000107316	2.36113e-05	0.000267109	2.94349e-05
19	103	z^4+z+1	z^6+z^5+z^2+z+1	0.000107008	2.3354e-05	0.000266099	2.568e-05
19	104	z^4+z+1	z^6+z^5+z^3	0.000107449	2.31983e-05	0.000268559	2.82587e-05
19	107	z^4+z+1	z^6+z^5+z^3+z+1	0.000108298	2.38286e-05	0.00026684	2.7564e-05
19	109	z^4+z+1	z^6+z^5+z^3+z^2+1	0.000109421	2.26971e-05	0.000269937	2.53039e-05
19	110	z^4+z+1	z^6+z^5+z^3+z^2+z	0.000108601	2.35049e-05	0.000268501	2.6518e-05
19	112	z^4+z+1	z^6+z^5+z^4	0.000107394	2.31867e-05	0.00026633	2.71149e-05
19	115	z^4+z+1	z^6+z^5+z^4+z+1	0.000107295	2.41324e-05	0.000266972	2.69652e-05
19	117	z^4+z+1	z^6+z^5+z^4+z^2+1	0.000107192	2.36215e-05	0.000265542	2.46796e-05
19	118	z^4+z+1	z^6+z^5+z^4+z^2+z	0.000108101	2.24335e-05	0.000267855	2.41847e-05
19	121	z^4+z+1	z^6+z^5+z^4+z^3+1	0.000106334	2.21202e-05	0.000265718	2.85202e-05
19	122	z^4+z+1	z^6+z^5+z^4+z^3+z	0.000107389	2.28127e-05	0.000265785	2.62949e-05
19	124	z^4+z+1	z^6+z^5+z^4+z^3+z^2	0.00010774	2.34344e-05	0.000266506	2.57043e-05
19	127	z^4+z+1	z^6+z^5+z^4+z^3+z^2+z+1	0.00010832	2.46234e-05	0.000267533	2.65572e-05
19	128	z^4+z+1	z^7	0.000106581	2.22855e-05	0.000265614	2.63995e-05
19	131	z^4+z+1	z^7+z+1	0.000106237	2.36613e-05	0.000264027	2.67875e-05
19	133	z^4+z+1	z^7+z^2+1	0.000105913	2.29321e-05	0.000265433	2.68192e-05
19	134	z^4+z+1	z^7+z^2+z	0.000107259	2.30289e-05	0.000267339	2.83899e-05
19	137	z^4+z+1	z^7+z^3+1	0.000106842	2.38731e-05	0.000267475	2.81255e-05
19	138	z^4+z+1	z^7+z^3+z	0.000106651	2.31697e-05	0.000265777	2.6815e-05
19	140	z^4+z+1	z^7+z^3+z^2	0.000106099	2.3903e-05	0.000262424	2.43409e-05
19	143	z^4+z+1	z^7+z^3+z^2+z+1	0.000106246	2.31041e-05	0.000265664	2.71123e-05
19	145	z^4+z+1	z^7+z^4+1	0.000107354	2.29184e-05	0.000267517	2.31742e-05
19	146	z^4+z+1	z^7+z^4+z	0.000106622	2.32068e-05	0.000267313	2.81819e-05
19	148	z^4+z+1	z^7+z^4+z^2	0.000106742	2.34442e-05	0.00026326	2.19319e-05
19	151	z^4+z+1	z^7+z^4+z^2+z+1	0.0001066	2.39907e-05	0.000264376	2.69367e-05
19	152	z^4+z+1	z^7+z^4+z^3	0.000106927	2.37626e-05	0.000264518	2.64629e-05
19	155	z^4+z+1	z^7+z^4+z^3+z+1	0.000107225	2.25626e-05	0.000266311	2.13507e-05
19	157	z^4+z+1	z^7+z^4+z^3+z^2+1	0.000106091	2.25761e-05	0.000265937	2.49693e-05
19	158	z^4+z+1	z^7+z^4+z^3+z^2+z	0.00010646	2.34693e-05	0.000264754	2.79472e-05
19	161	z^4+z+1	z^7+z^5+1	0.000107235	2.53068e-05	0.000264896	2.79934e-05
19	162	z^4+z+1	z^7+z^5+z	0.000107876	2.43331e-05	0.000265921	2.41925e-05
19	164	z^4+z+1	z^7+z^5+z^2	0.000106501	2.30877e-05	0.000265692	2.44635e-05
19	167	z^4+z+1	z^7+z^5+z^2+z+1	0.000107579	2.29561e-05	0.000267848	2.38428e-05
19	168	z^4+z+1	z^7+z^5+z^3	0.000105674	2.36704e-05	0.000263645	2.5876e-05
19	171	z^4+z+1	z^7+z^5+z^3+z+1	0.0001072	2.44933e-05	0.000265298	2.77964e-05
19	173	z^4+z+1	z^7+z^5+z^3+z^2+1	0.000105918	2.24855e-05	0.00026413	2.36902e-05
19	174	z^4+z+1	z^7+z^5+z^3+z^2+z	0.000105047	2.20016e-05	0.000262595	2.53093e-05
19	176	z^4+z+1	z^7+z^5+z^4	0.000106387	2.3674e-05	0.000264504	2.6708e-05
19	179	z^4+z+1	z^7+z^5+z^4+z+1	0.000106611	2.43724e-05	0.000263369	2.83227e-05
19	181	z^4+z+1	z^7+z^5+z^4+z^2+1	0.000106356	2.23583e-05	0.00026605	2.63753e-05
19	182	z^4+z+1	z^7+z^5+z^4+z^2+z	0.000107052	2.38872e-05	0.000266613	2.85501e-05
19	185	z^4+z+1	z^7+z^5+z^4+z^3+1	0.000107116	2.41255e-05	0.000264889	2.5739e-05
19	186	z^4+z+1	z^7+z^5+z^4+z^3+z	0.000106246	2.39704e-05	0.000264426	2.60076e-05
19	188	z^4+z+1	z^7+z^5+z^4+z^3+z^2	0.000105334	2.31077e-05	0.000264707	2.89827e-05
19	191	z^4+z+1	z^7+z^5+z^4+z^3+z^2+z+1	0.000106385	2.31348e-05	0.000264735	2.56704e-05
19	193	z^4+z+1	z^7+z^6+1	0.000105727	2.43512e-05	0.00026508	2.88499e-05
19	194	z^4+z+1	z^7+z^6+z	0.000107214	2.43771e-05	0.000265262	2.49528e-05
19	196	z^4+z+1	z^7+z^6+z^2	0.00010589	2.3947e-05	0.000263771	2.80212e-05
19	199	z^4+z+1	z^7+z^6+z^2+z+1	0.000106064	2.29286e-05	0.0002663	2.76564e-05
19	200	z^4+z+1	z^7+z^6+z^3	0.000105134	2.18864e-05	0.000264592	2.58752e-05
19	203	z^4+z+1	z^7+z^6+z^3+z+1	0.000106042	2.39144e-05	0.000263523	2.63692e-05
19	205	z^4+z+1	z^7+z^6+z^3+z^2+1	0.000107133	2.25786e-05	0.000265809	2.51124e-05
19	206	z^4+z+1	z^7+z^6+z^3+z^2+z	0.000105952	2.3384e-05	0.000264404	2.79528e-05
19	208	z^4+z+1	z^7+z^6+z^4	0.000106547	2.24728e-05	0.000265341	2.38727e-05
19	211	z^4+z+1	z^7+z^6+z^4+z+1	0.000107304	2.36091e-05	0.00026609	2.67077e-05
19	213	z^4+z+1	z^7+z^6+z^4+z^2+1	0.000131967	4.13195e-05	0.000328425	8.6341e-05
19	214	z^4+z+1	z^7+z^6+z^4+z^2+z	0.000107487	2.28767e-05	0.000268724	2.82446e-05
19	217	z^4+z+1	z^7+z^6+z^4+z^3+1	0.000105564	2.24132e-05	0.000265361	2.82636e-05
19	218	z^4+z+1	z^7+z^6+z^4+z^3+z	0.000106946	2.27963e-05	0.000265937	2.6943e-05
19	220	z^4+z+1	z^7+z^6+z^4+z^3+z^2	0.000106908	2.36017e-05	0.000264425	2.78113e-05
19	223	z^4+z+1	z^7+z^6+z^4+z^3+z^2+z+1	0.000106569	2.4888e-05	0.000263825	2.59246e-05
19	224	z^4+z+1	z^7+z^6+z^5	0.000107751	2.47688e-05	0.00026682	2.70046e-05
19	227	z^4+z+1	z^7+z^6+z^5+z+1	0.000107442	2.42421e-05	0.000268064	2.7882e-05
19	229	z^4+z+1	z^7+z^6+z^5+z^2+1	0.000106572	2.40498e-05	0.000266539	2.80072e-05
19	230	z^4+z+1	z^7+z^6+z^5+z^2+z	0.00010704	2.37553e-05	0.000266741	2.91246e-05
19	233	z^4+z+1	z^7+z^6+z^5+z^3+1	0.000107814	2.3317e-05	0.000267754	2.33304e-05
19	234	z^4+z+1	z^7+z^6+z^5+z^3+z	0.000107267	2.3816e-05	0.000266232	2.44155e-05
19	236	z^4+z+1	z^7+z^6+z^5+z^3+z^2	0.000107796	2.48486e-05	0.000265758	2.64059e-05
19	239	z^4+z+1	z^7+z^6+z^5+z^3+z^2+z+1	0.000106429	2.34484e-05	0.000264332	2.55072e-05
19	241	z^4+z+1	z^7+z^6+z^5+z^4+1	0.000106872	2.46316e-05	0.000265117	2.60926e-05
19	242	z^4+z+1	z^7+z^6+z^5+z^4+z	0.000106997	2.37384e-05	0.000266049	2.34293e-05
19	244	z^4+z+1	z^7+z^6+z^5+z^4+z^2	0.000105973	2.30163e-05	0.000264533	2.80567e-05
19	247	z^4+z+1	z^7+z^6+z^5+z^4+z^2+z+1	0.000106589	2.47667e-05	0.000263999	2.74246e-05
19	248	z^4+z+1	z^7+z^6+z^5+z^4+z^3	0.000106765	2.44838e-05	0.000264367	2.72708e-05
19	251	z^4+z+1	z^7+z^6+z^5+z^4+z^3+z+1	0.000106416	2.28882e-05	0.000265398	2.65985e-05
19	253	z^4+z+1	z^7+z^6+z^5+z^4+z^3+z^2+1	0.000107944	2.28941e-05	0.00026775	2.19623e-05
19	254	z^4+z+1	z^7+z^6+z^5+z^4+z^3+z^2+z	0.000106561	2.26631e-05	0.000266615	2.82561e-05
21	2	z^4+z^2+1	z	0.000108539	2.47911e-05	0.000265948	2.48925e-05
21	3	z^4+z^2+1	z+1	0.000108954	2.37479e-05	0.000265868	2.51448e-05
21	4	z^4+z^2+1	z^2	0.000108051	2.26323e-05	0.000265565	2.58889e-05
21	6	z^4+z^2+1	z^2+z	0.000108845	2.33539e-05	0.00026775	2.46879e-05
21	7	z^4+z^2+1	z^2+z+1	0.000109411	2.38686e-05	0.000268114	2.57707e-05
21	8	z^4+z^2+1	z^3	0.000108321	2.33312e-05	0.000266277	2.71384e-05
21	9	z^4+z^2+1	z^3+1	0.00010846	2.39372e-05	0.00026451	2.68124e-05
21	11	z^4+z^2+1	z^3+z+1	0.000108898	2.47731e-05	0.000267792	2.89715e-05
21	12	z^4+z^2+1	z^3+z^2	0.000109588	2.55262e-05	0.000266655	2.45825e-05
21	13	z^4+z^2+1	z^3+z^2+1	0.00010949	2.42401e-05	0.00026768	2.76654e-05
21	14	z^4+z^2+1	z^3+z^2+z	0.00010747	2.12687e-05	0.000266453	2.57091e-05
21	16	z^4+z^2+1	z^4	0.000107521	2.28623e-05	0.000265683	2.7609e-05
21	18	z^4+z^2+1	z^4+z	0.00010823	2.3677e-05	0.000265697	2.75053e-05
21	19	z^4+z^2+1	z^4+z+1	0.000108766	2.32043e-05	0.00026592	2.43123e-05
21	21	z^4+z^2+1	z^4+z^2+1	0.000109557	2.33454e-05	0.000267745	2.40735e-05
21	22	z^4+z^2+1	z^4+z^2+z	0.000108221	2.37079e-05	0.000265028	2.71979e-05
21	23	z^4+z^2+1	z^4+z^2+z+1	0.000107275	2.27311e-05	0.000263975	2.42013e-05
21	24	z^4+z^2+1	z^4+z^3	0.000108407	2.31164e-05	0.000266947	2.77332e-05
21	25	z^4+z^2+1	z^4+z^3+1	0.000109788	2.39841e-05	0.000267658	2.68659e-05
21	26	z^4+z^2+1	z^4+z^3+z	0.000109482	2.33951e-05	0.000268401	2.83767e-05
21	28	z^4+z^2+1	z^4+z^3+z^2	0.000108279	2.36054e-05	0.000266416	2.6719e-05
21	29	z^4+z^2+1	z^4+z^3+z^2+1	0.000108378	2.29759e-05	0.000265557	2.67867e-05
21	31	z^4+z^2+1	z^4+z^3+z^2+z+1	0.000108369	2.31758e-05	0.000266085	2.70905e-05
21	32	z^4+z^2+1	z^5	0.000108634	2.42764e-05	0.000266438	2.68271e-05
21	33	z^4+z^2+1	z^5+1	0.000108785	2.29302e-05	0.000267072	2.38886e-05
21	35	z^4+z^2+1	z^5+z+1	0.000109134	2.42909e-05	0.000265693	2.65288e-05
21	36	z^4+z^2+1	z^5+z^2	0.000108831	2.38555e-05	0.000265231	2.78898e-05
21	37	z^4+z^2+1	z^5+z^2+1	0.000107778	2.3501e-05	0.000266308	2.92985e-05
21	38	z^4+z^2+1	z^5+z^2+z	0.000108046	2.19716e-05	0.000266516	2.62081e-05
21	41	z^4+z^2+1	z^5+z^3+1	0.000109211	2.50486e-05	0.000266687	2.62235e-05
21	42	z^4+z^2+1	z^5+z^3+z	0.000107628	2.25907e-05	0.0002664	2.69992e-05
21	43	z^4+z^2+1	z^5+z^3+z+1	0.000108248	2.3331e-05	0.000265946	2.76385e-05
21	44	z^4+z^2+1	z^5+z^3+z^2	0.000108766	2.37805e-05	0.000265176	2.55852e-05
21	46	z^4+z^2+1	z^5+z^3+z^2+z	0.000108839	2.39233e-05	0.000266487	2.67416e-05
21	47	z^4+z^2+1	z^5+z^3+z^2+z+1	0.000109161	2.41812e-05	0.000265667	2.60708e-05
21	48	z^4+z^2+1	z^5+z^4	0.000109137	2.32879e-05	0.00026687	2.47199e-05
21	49	z^4+z^2+1	z^5+z^4+1	0.00010786	2.24726e-05	0.000266106	2.70572e-05
21	50	z^4+z^2+1	z^5+z^4+z	0.00010926	2.25541e-05	0.000267779	2.36478e-05
21	52	z^4+z^2+1	z^5+z^4+z^2	0.000108916	2.40333e-05	0.000266916	2.61423e-05
21	53	z^4+z^2+1	z^5+z^4+z^2+1	0.000108505	2.39352e-05	0.000266838	2.6775e-05
21	55	z^4+z^2+1	z^5+z^4+z^2+z+1	0.000110547	2.29374e-05	0.000271164	2.67207e-05
21	56	z^4+z^2+1	z^5+z^4+z^3	0.00010819	2.22088e-05	0.00026705	2.51377e-05
21	58	z^4+z^2+1	z^5+z^4+z^3+z	0.000108801	2.35303e-05	0.000270022	2.96248e-05
21	59	z^4+z^2+1	z^5+z^4+z^3+z+1	0.000110365	2.42836e-05	0.000271132	2.61945e-05
21	61	z^4+z^2+1	z^5+z^4+z^3+z^2+1	0.000109559	2.41094e-05	0.000269355	2.71306e-05
21	62	z^4+z^2+1	z^5+z^4+z^3+z^2+z	0.000109669	2.4277e-05	0.000268706	2.73966e-05
21	63	z^4+z^2+1	z^5+z^4+z^3+z^2+z+1	0.000110799	2.54902e-05	0.000270329	2.7979e-05
21	64	z^4+z^2+1	z^6	0.000108992	2.27782e-05	0.000267217	2.42848e-05
21	66	z^4+z^2+1	z^6+z	0.000108169	2.33057e-05	0.000266653	2.64492e-05
21	67	z^4+z^2+1	z^6+z+1	0.000108474	2.25445e-05	0.000267394	2.82262e-05
21	69	z^4+z^2+1	z^6+z^2+1	0.000108326	2.19927e-05	0.000266473	2.25492e-05
21	70	z^4+z^2+1	z^6+z^2+z	0.00010916	2.27901e-05	0.000268349	2.56816e-05
21	71	z^4+z^2+1	z^6+z^2+z+1	0.000109297	2.37638e-05	0.000269413	2.71553e-05
21	72	z^4+z^2+1	z^6+z^3	0.000109852	2.54535e-05	0.000268333	2.7014e-05
21	73	z^4+z^2+1	z^6+z^3+1	0.000108987	2.43267e-05	0.000266815	2.61389e-05
21	74	z^4+z^2+1	z^6+z^3+z	0.000109202	2.42591e-05	0.000267109	2.86778e-05
21	76	z^4+z^2+1	z^6+z^3+z^2	0.000109114	2.14418e-05	0.000269582	2.68393e-05
21	77	z^4+z^2+1	z^6+z^3+z^2+1	0.000108889	2.2277e-05	0.00026807	2.72741e-05
21	79	z^4+z^2+1	z^6+z^3+z^2+z+1	0.000108959	2.276e-05	0.000267857	2.87771e-05
21	81	z^4+z^2+1	z^6+z^4+1	0.000109192	2.35206e-05	0.00026767	2.68655e-05
21	82	z^4+z^2+1	z^6+z^4+z	0.000108573	2.34004e-05	0.000267178	2.56391e-05
21	83	z^4+z^2+1	z^6+z^4+z+1	0.000108559	2.20087e-05	0.00027081	2.72457e-05
21	84	z^4+z^2+1	z^6+z^4+z^2	0.000109642	2.38358e-05	0.000269576	3.00628e-05
21	86	z^4+z^2+1	z^6+z^4+z^2+z	0.00010948	2.35754e-05	0.00026986	2.89839e-05
21	87	z^4+z^2+1	z^6+z^4+z^2+z+1	0.000110038	2.46878e-05	0.000267865	2.65033e-05
21	88	z^4+z^2+1	z^6+z^4+z^3	0.000107877	2.30779e-05	0.000264594	2.83665e-05
21	89	z^4+z^2+1	z^6+z^4+z^3+1	0.000107655	2.07463e-05	0.000266739	2.35982e-05
21	91	z^4+z^2+1	z^6+z^4+z^3+z+1	0.000108846	2.32133e-05	0.000267507	2.50643e-05
21	92	z^4+z^2+1	z^6+z^4+z^3+z^2	0.000108001	2.26173e-05	0.000264667	2.52453e-05
21	93	z^4+z^2+1	z^6+z^4+z^3+z^2+1	0.000108804	2.40057e-05	0.000267212	2.86883e-05
21	94	z^4+z^2+1	z^6+z^4+z^3+z^2+z	0.000108826	2.41717e-05	0.000264685	2.49877e-05
21	96	z^4+z^2+1	z^6+z^5	0.000107607	2.3055e-05	0.000263683	2.38681e-05
21	97	z^4+z^2+1	z^6+z^5+1	0.000109176	2.30387e-05	0.000268013	2.44086e-05
21	98	z^4+z^2+1	z^6+z^5+z	0.000109243	2.451e-05	0.000267508	2.55898e-05
21	100	z^4+z^2+1	z^6+z^5+z^2	0.000108266	2.43834e-05	0.000264827	2.76612e-05
21	101	z^4+z^2+1	z^6+z^5+z^2+1	0.00010917	2.44602e-05	0.000266653	2.6494e-05
21	103	z^4+z^2+1	z^6+z^5+z^2+z+1	0.000108612	2.42503e-05	0.000267762	2.6365e-05
21	104	z^4+z^2+1	z^6+z^5+z^3	0.000109211	2.20477e-05	0.000269234	2.72482e-05
21	106	z^4+z^2+1	z^6+z^5+z^3+z	0.000108471	2.39317e-05	0.000265518	2.73613e-05
21	107	z^4+z^2+1	z^6+z^5+z^3+z+1	0.0001087	2.4045e-05	0.000266133	2.66605e-05
21	109	z^4+z^2+1	z^6+z^5+z^3+z^2+1	0.000108095	2.32411e-05	0.00026558	2.7654e-05
21	110	z^4+z^2+1	z^6+z^5+z^3+z^2+z	0.000107905	2.30361e-05	0.000264923	2.81398e-05
21	111	z^4+z^2+1	z^6+z^5+z^3+z^2+z+1	0.000109494	2.23143e-05	0.000267064	2.42611e-05
21	112	z^4+z^2+1	z^6+z^5+z^4	0.000108726	2.34815e-05	0.000265297	2.66314e-05
21	113	z^4+z^2+1	z^6+z^5+z^4+1	0.000108029	2.32928e-05	0.000265254	2.62044e-05
21	115	z^4+z^2+1	z^6+z^5+z^4+z+1	0.000107482	2.25009e-05	0.000264714	2.79173e-05
21	116	z^4+z^2+1	z^6+z^5+z^4+z^2	0.000107995	2.26277e-05	0.000266113	2.50476e-05
21	117	z^4+z^2+1	z^6+z^5+z^4+z^2+1	0.000109564	2.39209e-05	0.000267742	2.74074e-05
21	118	z^4+z^2+1	z^6+z^5+z^4+z^2+z	0.000109447	2.40713e-05	0.000267702	2.4028e-05
21	121	z^4+z^2+1	z^6+z^5+z^4+z^3+1	0.000108947	2.42264e-05	0.000265302	2.64657e-05
21	122	z^4+z^2+1	z^6+z^5+z^4+z^3+z	0.000109515	2.47016e-05	0.000265833	2.79387e-05
21	123	z^4+z^2+1	z^6+z^5+z^4+z^3+z+1	0.000110403	2.41084e-05	0.000269262	2.44297e-05
21	124	z^4+z^2+1	z^6+z^5+z^4+z^3+z^2	0.000109304	2.36733e-05	0.000268811	2.68032e-05
21	126	z^4+z^2+1	z^6+z^5+z^4+z^3+z^2+z	0.000109481	2.27997e-05	0.000268681	2.40154e-05
21	127	z^4+z^2+1	z^6+z^5+z^4+z^3+z^2+z+1	0.000108544	2.20962e-05	0.000268277	2.79334e-05
21	128	z^4+z^2+1	z^7	0.000108668	2.33072e-05	0.000266666	2.43205e-05
21	129	z^4+z^2+1	z^7+1	0.000108975	2.25029e-05	0.000269597	2.78486e-05
21	131	z^4+z^2+1	z^7+z+1	0.000109998	2.3782e-05	0.000269831	2.71921e-05
21	132	z^4+z^2+1	z^7+z^2	0.000109081	2.33214e-05	0.000267239	2.37329e-05
21	133	z^4+z^2+1	z^7+z^2+1	0.000109466	2.31554e-05	0.000269897	2.65809e-05
21	134	z^4+z^2+1	z^7+z^2+z	0.000109514	2.33009e-05	0.000268997	2.64794e-05
21	137	z^4+z^2+1	z^7+z^3+1	0.000108822	2.26227e-05	0.000269109	2.71771e-05
21	138	z^4+z^2+1	z^7+z^3+z	0.000110282	2.43638e-05	0.000269278	2.63645e-05
21	139	z^4+z^2+1	z^7+z^3+z+1	0.000109825	2.3908e-05	0.000269126	2.47996e-05
21	140	z^4+z^2+1	z^7+z^3+z^2	0.000109223	2.2715e-05	0.000267126	2.43341e-05
21	142	z^4+z^2+1	z^7+z^3+z^2+z	0.000110077	2.47233e-05	0.00026982	2.59226e-05
21	143	z^4+z^2+1	z^7+z^3+z^2+z+1	0.000110067	2.20573e-05	0.000271243	2.44033e-05
21	144	z^4+z^2+1	z^7+z^4	0.000110952	2.37205e-05	0.000269668	2.4251e-05
21	145	z^4+z^2+1	z^7+z^4+1	0.000115525	5.75709e-05	0.000274586	5.7983e-05
21	146	z^4+z^2+1	z^7+z^4+z	0.000113223	4.16967e-05	0.000279843	7.67148e-05
21	148	z^4+z^2+1	z^7+z^4+z^2	0.000108159	2.314e-05	0.00026553	2.9026e-05
21	149	z^4+z^2+1	z^7+z^4+z^2+1	0.000108811	2.28035e-05	0.000267452	2.90706e-05
21	151	z^4+z^2+1	z^7+z^4+z^2+z+1	0.000108471	2.19198e-05	0.000266748	2.29913e-05
21	152	z^4+z^2+1	z^7+z^4+z^3	0.000108093	2.27841e-05	0.000266039	2.68525e-05
21	154	z^4+z^2+1	z^7+z^4+z^3+z	0.000109968	2.38562e-05	0.000268425	2.53059e-05
21	155	z^4+z^2+1	z^7+z^4+z^3+z+1	0.000109045	2.22703e-05	0.000268699	2.80625e-05
21	157	z^4+z^2+1	z^7+z^4+z^3+z^2+1	0.000110366	2.24935e-05	0.000269077	2.28285e-05
21	158	z^4+z^2+1	z^7+z^4+z^3+z^2+z	0.000109207	2.31694e-05	0.000266759	2.49964e-05
21	159	z^4+z^2+1	z^7+z^4+z^3+z^2+z+1	0.000108467	2.27244e-05	0.000266091	2.66275e-05
21	161	z^4+z^2+1	z^7+z^5+1	0.000108508	2.25848e-05	0.000267472	2.79871e-05
21	162	z^4+z^2+1	z^7+z^5+z	0.000109777	2.20955e-05	0.000268385	2.53472e-05
21	163	z^4+z^2+1	z^7+z^5+z+1	0.000108141	2.37254e-05	0.000266321	2.69309e-05
21	164	z^4+z^2+1	z^7+z^5+z^2	0.000108793	2.33693e-05	0.000267632	2.59622e-05
21	166	z^4+z^2+1	z^7+z^5+z^2+z	0.000108016	2.25022e-05	0.000266172	2.6369e-05
21	167	z^4+z^2+1	z^7+z^5+z^2+z+1	0.000107944	2.25624e-05	0.000265899	2.78705e-05
21	168	z^4+z^2+1	z^7+z^5+z^3	0.000108907	2.32713e-05	0.000266485	2.4203e-05
21	169	z^4+z^2+1	z^7+z^5+z^3+1	0.000109803	2.27998e-05	0.000266582	2.2739e-05
21	171	z^4+z^2+1	z^7+z^5+z^3+z+1	0.000108048	2.29331e-05	0.000264797	2.45945e-05
21	172	z^4+z^2+1	z^7+z^5+z^3+z^2	0.00010866	2.36841e-05	0.000265041	2.78095e-05
21	173	z^4+z^2+1	z^7+z^5+z^3+z^2+1	0.000108517	2.27529e-05	0.000265616	2.55523e-05
21	174	z^4+z^2+1	z^7+z^5+z^3+z^2+z	0.000107952	2.35053e-05	0.000265236	2.79803e-05
